fecha,hora,maceta,humedad_raw_1,humedad_raw_2,humedad_pct_1,humedad_pct_2,humedad_pct_promedio,lux,dli_acumulado,temperatura_c,humedad_ambiente_pct,luz_encendida,ventilador_encendido,riego_pendiente,alertas
2026-06-12,05:00:00,maceta1,90.0,87.0,84.0,85.8,84.9,20.3,0.0249,5.9,66.1,0,0,0,
2026-06-12,05:00:00,maceta2,151.0,148.0,52.3,53.6,53.0,17.3,0.0143,6.8,73.4,0,0,0,
2026-06-12,06:00:00,maceta1,91.0,87.0,83.8,85.5,84.7,6030.3,1.1405,6.7,69.1,1,0,0,
2026-06-12,06:00:00,maceta2,151.0,149.0,52.2,53.4,52.8,6109.4,1.1445,7.0,73.7,1,0,0,
2026-06-12,07:00:00,maceta1,91.0,88.0,83.6,85.4,84.5,5934.6,2.2384,8.2,66.0,1,0,0,
2026-06-12,07:00:00,maceta2,151.0,149.0,52.0,53.2,52.6,6115.0,2.2758,8.3,64.9,1,0,0,
2026-06-12,08:00:00,maceta1,91.0,88.0,83.5,85.2,84.3,5910.0,3.3318,9.7,57.3,1,0,0,
2026-06-12,08:00:00,maceta2,152.0,149.0,51.8,53.0,52.4,6191.3,3.4212,8.0,73.7,1,0,0,
2026-06-12,09:00:00,maceta1,92.0,89.0,83.3,85.0,84.1,6264.6,4.4907,9.8,63.0,1,0,0,
2026-06-12,09:00:00,maceta2,152.0,150.0,51.6,52.8,52.2,5843.7,4.5023,9.0,65.8,1,0,0,
2026-06-12,10:00:00,maceta1,92.0,89.0,83.1,84.8,83.9,6409.8,5.6765,13.6,62.4,1,0,0,
2026-06-12,10:00:00,maceta2,152.0,150.0,51.3,52.5,51.9,5929.6,5.5993,9.0,57.1,1,0,0,
2026-06-12,11:00:00,maceta1,92.0,89.0,82.9,84.6,83.7,5957.8,6.7787,15.1,53.7,1,0,0,
2026-06-12,11:00:00,maceta2,153.0,150.0,51.1,52.4,51.7,6262.9,6.7579,15.5,55.0,1,0,0,
2026-06-12,12:00:00,maceta1,93.0,90.0,82.7,84.3,83.5,6128.1,7.9124,14.0,54.3,1,0,0,
2026-06-12,12:00:00,maceta2,153.0,151.0,50.9,52.1,51.5,6149.6,7.8956,10.5,59.8,1,0,0,
2026-06-12,13:00:00,maceta1,93.0,90.0,82.5,84.1,83.3,5889.7,9.002,14.7,52.4,1,0,0,
2026-06-12,13:00:00,maceta2,154.0,151.0,50.7,51.9,51.3,6364.0,9.0729,15.1,65.1,1,0,0,
2026-06-12,14:00:00,maceta1,94.0,91.0,82.3,83.9,83.1,6231.9,10.1549,14.2,60.5,1,0,0,
2026-06-12,14:00:00,maceta2,128.0,152.0,64.2,51.8,58.0,5894.8,10.1634,14.9,59.4,1,0,0,Discrepancia alta entre sensores de humedad
2026-06-12,15:00:00,maceta1,94.0,91.0,82.1,83.7,82.9,6061.8,11.2764,18.2,54.4,1,0,0,
2026-06-12,15:00:00,maceta2,155.0,152.0,50.2,51.5,50.9,6367.3,11.3414,16.9,62.6,1,0,0,
2026-06-12,16:00:00,maceta1,94.0,92.0,81.9,83.4,82.7,6197.8,12.423,14.3,54.3,1,0,0,
2026-06-12,16:00:00,maceta2,155.0,152.0,50.1,51.3,50.7,5876.1,12.4285,13.3,55.2,1,0,0,
2026-06-12,17:00:00,maceta1,95.0,92.0,81.7,83.2,82.5,6060.9,13.5442,14.7,57.2,1,0,0,
2026-06-12,17:00:00,maceta2,155.0,128.0,49.9,64.2,57.0,5969.9,13.5329,14.9,59.8,1,0,1,Discrepancia alta entre sensores de humedad
2026-06-12,18:00:00,maceta1,95.0,92.0,81.5,83.1,82.3,27.9,13.5494,15.2,61.1,0,0,0,
2026-06-12,18:00:00,maceta2,90.0,93.0,84.1,82.7,83.4,21.5,13.5369,13.6,55.6,0,0,0,
2026-06-12,19:00:00,maceta1,95.0,93.0,81.3,82.9,82.1,17.4,13.5526,14.2,57.3,0,0,0,
2026-06-12,19:00:00,maceta2,91.0,93.0,83.9,82.4,83.2,6.9,13.5382,16.3,63.2,0,0,0,
2026-06-12,20:00:00,maceta1,96.0,93.0,81.1,82.7,81.9,0.5,13.5527,13.4,66.0,0,0,0,
2026-06-12,20:00:00,maceta2,91.0,94.0,83.7,82.2,83.0,20.8,13.542,12.1,60.4,0,0,0,
2026-06-12,21:00:00,maceta1,96.0,93.0,80.9,82.4,81.7,6.9,13.554,10.6,57.1,0,0,0,
2026-06-12,21:00:00,maceta2,91.0,94.0,83.4,82.0,82.7,25.7,13.5468,10.4,64.0,0,0,0,
2026-06-12,22:00:00,maceta1,97.0,94.0,80.7,82.3,81.5,14.0,13.5566,11.4,70.7,0,0,0,
2026-06-12,22:00:00,maceta2,92.0,95.0,83.2,81.8,82.5,15.9,13.5497,8.7,76.6,0,0,0,
2026-06-12,23:00:00,maceta1,97.0,94.0,80.5,82.0,81.3,22.6,13.5607,8.5,64.0,0,0,0,
2026-06-12,23:00:00,maceta2,92.0,95.0,83.1,81.7,82.4,23.4,13.554,8.5,67.9,0,0,0,
2026-06-13,00:00:00,maceta1,97.0,95.0,80.3,81.8,81.1,19.3,0.0036,6.5,70.1,0,0,0,
2026-06-13,00:00:00,maceta2,93.0,95.0,82.8,81.4,82.1,28.2,0.0052,5.2,78.9,0,0,0,
2026-06-13,01:00:00,maceta1,98.0,95.0,80.2,81.6,80.9,29.5,0.009,7.0,73.5,0,0,0,
2026-06-13,01:00:00,maceta2,93.0,96.0,82.6,81.2,81.9,28.4,0.0105,6.4,69.1,0,0,0,
2026-06-13,02:00:00,maceta1,98.0,95.0,80.0,81.4,80.7,24.7,0.0136,6.7,77.5,0,0,0,
2026-06-13,02:00:00,maceta2,94.0,96.0,82.4,80.9,81.7,21.2,0.0144,5.2,72.6,0,0,0,
2026-06-13,03:00:00,maceta1,98.0,96.0,79.8,81.2,80.5,19.9,0.0173,7.7,68.9,0,0,0,
2026-06-13,03:00:00,maceta2,94.0,97.0,82.2,80.7,81.5,3.1,0.015,4.5,70.5,0,0,0,
2026-06-13,04:00:00,maceta1,99.0,96.0,79.6,81.0,80.3,8.1,0.0188,8.6,83.3,0,0,0,
2026-06-13,04:00:00,maceta2,94.0,97.0,82.0,80.5,81.2,0.2,0.015,3.4,76.6,0,0,0,
2026-06-13,05:00:00,maceta1,99.0,96.0,79.4,80.8,80.1,4.1,0.0195,7.1,74.2,0,0,0,
2026-06-13,05:00:00,maceta2,95.0,97.0,81.8,80.3,81.0,13.2,0.0174,7.2,72.4,0,0,0,
2026-06-13,06:00:00,maceta1,100.0,97.0,79.2,80.6,79.9,6161.8,1.1595,6.1,73.5,1,0,0,
2026-06-13,06:00:00,maceta2,95.0,98.0,81.6,80.0,80.8,6422.5,1.2056,7.9,73.5,1,0,0,
2026-06-13,07:00:00,maceta1,100.0,97.0,79.0,80.3,79.7,6492.7,2.3606,10.2,71.5,1,0,0,
2026-06-13,07:00:00,maceta2,95.0,98.0,81.4,79.9,80.6,5881.1,2.2936,5.0,70.6,1,0,0,
2026-06-13,08:00:00,maceta1,100.0,98.0,78.8,80.1,79.5,5891.0,3.4505,10.3,71.9,1,0,0,
2026-06-13,08:00:00,maceta2,96.0,99.0,81.2,79.6,80.4,5891.2,3.3835,5.8,67.7,1,0,0,
2026-06-13,09:00:00,maceta1,101.0,98.0,78.6,80.0,79.3,6276.8,4.6117,9.4,60.1,1,0,0,
2026-06-13,09:00:00,maceta2,96.0,99.0,81.0,79.4,80.2,6060.9,4.5047,13.3,61.9,1,0,0,
2026-06-13,10:00:00,maceta1,101.0,98.0,78.5,79.8,79.1,6313.3,5.7796,11.2,52.5,1,0,0,
2026-06-13,10:00:00,maceta2,96.0,100.0,80.8,79.2,80.0,6083.8,5.6302,10.4,72.5,1,0,0,
2026-06-13,11:00:00,maceta1,101.0,99.0,78.3,79.6,78.9,6239.3,6.9339,13.0,64.3,1,0,0,
2026-06-13,11:00:00,maceta2,97.0,100.0,80.6,79.0,79.8,6338.9,6.8029,16.4,55.8,1,0,0,
2026-06-13,12:00:00,maceta1,102.0,99.0,78.1,79.4,78.7,6183.8,8.0779,11.6,56.5,1,0,0,
2026-06-13,12:00:00,maceta2,97.0,100.0,80.4,78.8,79.6,6177.7,7.9458,12.8,54.7,1,0,0,
2026-06-13,13:00:00,maceta1,102.0,100.0,77.9,79.1,78.5,5861.8,9.1623,17.4,64.1,1,0,0,
2026-06-13,13:00:00,maceta2,98.0,101.0,80.2,78.6,79.4,6087.5,9.072,17.9,49.2,1,0,0,
2026-06-13,14:00:00,maceta1,102.0,100.0,77.7,78.9,78.3,6182.0,10.306,15.5,55.9,1,0,0,
2026-06-13,14:00:00,maceta2,98.0,101.0,80.0,78.4,79.2,6123.4,10.2048,13.8,54.8,1,0,0,
2026-06-13,15:00:00,maceta1,103.0,101.0,77.5,78.7,78.1,6430.5,11.4957,19.0,59.1,1,0,0,
2026-06-13,15:00:00,maceta2,98.0,101.0,79.8,78.2,79.0,6434.6,11.3952,18.2,54.5,1,0,0,
2026-06-13,16:00:00,maceta1,103.0,101.0,77.3,78.5,77.9,6375.3,12.6751,16.7,46.5,1,0,0,
2026-06-13,16:00:00,maceta2,99.0,102.0,79.7,78.0,78.8,6062.7,12.5168,14.4,54.1,1,0,0,
2026-06-13,17:00:00,maceta1,103.0,101.0,77.1,78.3,77.7,6302.1,13.841,15.1,51.5,1,0,0,
2026-06-13,17:00:00,maceta2,99.0,102.0,79.5,77.8,78.6,6076.7,13.641,14.9,56.7,1,0,0,
2026-06-13,18:00:00,maceta1,104.0,102.0,76.9,78.1,77.5,21.9,13.845,14.9,65.1,0,0,0,
2026-06-13,18:00:00,maceta2,99.0,102.0,79.3,77.6,78.5,23.6,13.6454,16.5,49.2,0,0,0,
2026-06-13,19:00:00,maceta1,104.0,102.0,76.7,77.9,77.3,18.2,13.8484,14.6,56.0,0,0,0,
2026-06-13,19:00:00,maceta2,100.0,103.0,79.1,77.4,78.2,7.3,13.6467,11.7,57.2,0,0,0,
2026-06-13,20:00:00,maceta1,105.0,128.0,76.5,64.2,70.4,5.7,13.8495,14.2,60.5,0,0,0,Discrepancia alta entre sensores de humedad
2026-06-13,20:00:00,maceta2,100.0,103.0,78.9,77.2,78.0,26.0,13.6515,12.6,66.1,0,0,0,
2026-06-13,21:00:00,maceta1,105.0,103.0,76.3,77.4,76.8,21.8,13.8535,11.9,64.1,0,0,0,
2026-06-13,21:00:00,maceta2,100.0,104.0,78.7,77.0,77.9,6.4,13.6527,13.0,67.1,0,0,0,
2026-06-13,22:00:00,maceta1,105.0,103.0,76.1,77.2,76.7,18.5,13.8569,7.9,64.5,0,0,0,
2026-06-13,22:00:00,maceta2,101.0,104.0,78.5,76.8,77.7,13.4,13.6552,9.5,68.7,0,0,0,
2026-06-13,23:00:00,maceta1,106.0,104.0,75.9,77.1,76.5,4.8,13.8578,7.5,73.9,0,0,0,
2026-06-13,23:00:00,maceta2,101.0,105.0,78.4,76.5,77.5,16.0,13.6581,6.0,66.3,0,0,0,
2026-06-14,00:00:00,maceta1,106.0,104.0,75.7,76.9,76.3,8.4,0.0016,7.7,76.0,0,0,0,
2026-06-14,00:00:00,maceta2,102.0,105.0,78.2,76.4,77.3,2.9,0.0005,11.0,72.3,0,0,0,
2026-06-14,01:00:00,maceta1,107.0,104.0,75.5,76.7,76.1,14.0,0.0042,3.7,78.9,0,0,0,
2026-06-14,01:00:00,maceta2,102.0,105.0,78.0,76.1,77.1,17.7,0.0038,6.4,72.7,0,0,0,
2026-06-14,02:00:00,maceta1,107.0,105.0,75.3,76.6,75.9,1.4,0.0044,6.9,76.6,0,0,0,
2026-06-14,02:00:00,maceta2,102.0,106.0,77.8,75.9,76.9,12.1,0.006,6.1,74.5,0,0,0,
2026-06-14,03:00:00,maceta1,107.0,105.0,75.2,76.3,75.7,7.7,0.0058,5.6,74.5,0,0,0,
2026-06-14,03:00:00,maceta2,103.0,106.0,77.6,75.8,76.7,0.9,0.0062,3.8,76.3,0,0,0,
2026-06-14,04:00:00,maceta1,108.0,105.0,74.9,76.1,75.5,3.8,0.0065,6.3,77.3,0,0,0,
2026-06-14,04:00:00,maceta2,103.0,106.0,77.4,75.6,76.5,4.2,0.007,4.8,68.4,0,0,0,
2026-06-14,05:00:00,maceta1,108.0,106.0,74.7,75.9,75.3,5.5,0.0076,3.1,80.8,0,0,0,
2026-06-14,05:00:00,maceta2,103.0,107.0,77.2,75.4,76.3,24.1,0.0114,8.2,64.4,0,0,0,
2026-06-14,06:00:00,maceta1,109.0,106.0,74.5,75.7,75.1,6149.0,1.1451,8.7,68.6,1,0,0,
2026-06-14,06:00:00,maceta2,104.0,107.0,77.0,75.2,76.1,6231.1,1.1642,7.3,71.6,1,0,0,
2026-06-14,07:00:00,maceta1,109.0,107.0,74.3,75.5,74.9,6034.4,2.2615,8.6,72.1,1,0,0,
2026-06-14,07:00:00,maceta2,104.0,108.0,76.8,75.0,75.9,6274.7,2.325,9.9,77.9,1,0,0,
2026-06-14,08:00:00,maceta1,109.0,107.0,74.1,75.3,74.7,6124.4,3.3945,9.8,58.3,1,0,0,
2026-06-14,08:00:00,maceta2,104.0,108.0,76.6,74.8,75.7,6106.4,3.4547,10.8,65.0,1,0,0,
2026-06-14,09:00:00,maceta1,110.0,107.0,73.9,75.1,74.5,6398.8,4.5783,10.3,54.4,1,0,0,
2026-06-14,09:00:00,maceta2,105.0,108.0,76.4,74.6,75.5,5835.1,4.5342,12.7,65.2,1,0,0,
2026-06-14,10:00:00,maceta1,110.0,108.0,73.7,74.9,74.3,6417.4,5.7655,12.5,63.8,1,0,0,
2026-06-14,10:00:00,maceta2,105.0,109.0,76.3,74.4,75.3,6396.4,5.7175,12.3,70.4,1,0,0,
2026-06-14,11:00:00,maceta1,110.0,108.0,73.5,74.7,74.1,6154.5,6.9041,11.4,60.6,1,0,0,
2026-06-14,11:00:00,maceta2,106.0,109.0,76.0,74.2,75.1,6143.1,6.854,13.7,65.2,1,0,0,
2026-06-14,12:00:00,maceta1,111.0,108.0,73.3,74.5,73.9,6053.3,8.0239,13.0,60.8,1,0,0,
2026-06-14,12:00:00,maceta2,106.0,110.0,75.9,73.9,74.9,6495.9,8.0558,13.3,55.8,1,0,0,
2026-06-14,13:00:00,maceta1,111.0,109.0,73.1,74.3,73.7,5877.8,9.1113,13.9,49.3,1,0,0,
2026-06-14,13:00:00,maceta2,106.0,110.0,75.6,73.7,74.7,6213.2,9.2052,13.5,57.7,1,0,0,
2026-06-14,14:00:00,maceta1,111.0,109.0,73.0,74.0,73.5,6277.2,10.2726,18.8,47.9,1,0,0,
2026-06-14,14:00:00,maceta2,107.0,110.0,75.5,73.5,74.5,6454.0,10.3992,17.6,61.8,1,0,0,
2026-06-14,15:00:00,maceta1,112.0,110.0,72.8,73.8,73.3,6346.1,11.4466,18.6,54.2,1,0,0,
2026-06-14,15:00:00,maceta2,107.0,111.0,75.3,73.2,74.2,6250.7,11.5556,13.9,61.0,1,0,0,
2026-06-14,16:00:00,maceta1,112.0,110.0,72.5,73.6,73.1,5881.8,12.5348,15.7,52.9,1,0,0,
2026-06-14,16:00:00,maceta2,107.0,111.0,75.1,73.0,74.1,6061.6,12.677,13.7,56.7,1,0,0,
2026-06-14,17:00:00,maceta1,113.0,111.0,72.3,73.3,72.8,5897.2,13.6257,14.0,57.4,1,0,0,
2026-06-14,17:00:00,maceta2,108.0,112.0,74.9,72.8,73.8,6416.8,13.8641,13.7,56.1,1,0,0,
2026-06-14,18:00:00,maceta1,113.0,111.0,72.1,73.1,72.6,11.1,13.6278,16.2,55.8,0,0,0,
2026-06-14,18:00:00,maceta2,108.0,112.0,74.7,72.6,73.7,26.3,13.8689,13.7,59.9,0,0,0,
2026-06-14,19:00:00,maceta1,113.0,112.0,71.9,72.9,72.4,25.3,13.6325,14.9,55.4,0,0,0,
2026-06-14,19:00:00,maceta2,108.0,112.0,74.5,72.5,73.5,5.3,13.8699,14.2,54.0,0,0,0,
2026-06-14,20:00:00,maceta1,114.0,112.0,71.6,72.7,72.2,27.1,13.6375,15.5,68.6,0,0,0,
2026-06-14,20:00:00,maceta2,109.0,113.0,74.3,72.2,73.3,13.2,13.8724,9.8,66.0,0,0,0,
2026-06-14,21:00:00,maceta1,114.0,112.0,71.5,72.5,72.0,21.7,13.6415,12.7,65.3,0,0,0,
2026-06-14,21:00:00,maceta2,109.0,113.0,74.1,72.1,73.1,24.4,13.8769,12.5,73.3,0,0,0,
2026-06-14,22:00:00,maceta1,115.0,113.0,71.3,72.3,71.8,15.2,13.6443,8.0,66.2,0,0,0,
2026-06-14,22:00:00,maceta2,109.0,113.0,74.0,71.8,72.9,12.0,13.8791,11.0,74.2,0,0,0,
2026-06-14,23:00:00,maceta1,115.0,113.0,71.1,72.2,71.6,27.5,13.6494,8.8,70.9,0,0,0,
2026-06-14,23:00:00,maceta2,110.0,114.0,73.8,71.7,72.7,6.9,13.8804,7.9,64.9,0,0,0,
2026-06-15,00:00:00,maceta1,115.0,113.0,70.9,72.0,71.4,7.7,0.0014,5.9,81.3,0,0,0,
2026-06-15,00:00:00,maceta2,110.0,114.0,73.6,71.5,72.5,10.8,0.002,6.1,77.0,0,0,0,
2026-06-15,01:00:00,maceta1,116.0,114.0,70.7,71.8,71.2,25.8,0.0062,9.4,73.1,0,0,0,
2026-06-15,01:00:00,maceta2,110.0,115.0,73.4,71.3,72.4,28.2,0.0072,6.4,77.3,0,0,0,
2026-06-15,02:00:00,maceta1,116.0,114.0,70.5,71.5,71.0,6.6,0.0074,7.0,72.6,0,0,0,
2026-06-15,02:00:00,maceta2,111.0,115.0,73.3,71.1,72.2,25.9,0.012,4.7,78.8,0,0,0,
2026-06-15,03:00:00,maceta1,116.0,114.0,70.3,71.4,70.9,7.7,0.0089,4.5,63.0,0,0,0,
2026-06-15,03:00:00,maceta2,111.0,115.0,73.1,70.9,72.0,29.1,0.0174,7.3,69.9,0,0,0,
2026-06-15,04:00:00,maceta1,117.0,115.0,70.1,71.2,70.6,17.9,0.0122,3.8,79.6,0,0,0,
2026-06-15,04:00:00,maceta2,112.0,116.0,72.8,70.7,71.8,0.2,0.0174,5.2,73.4,0,0,0,
2026-06-15,05:00:00,maceta1,117.0,115.0,69.9,70.9,70.4,1.0,0.0124,6.4,74.7,0,0,0,
2026-06-15,05:00:00,maceta2,112.0,116.0,72.6,70.5,71.5,4.4,0.0183,6.5,66.9,0,0,0,
2026-06-15,06:00:00,maceta1,118.0,116.0,69.6,70.8,70.2,5910.3,1.1058,6.9,81.3,1,0,0,
2026-06-15,06:00:00,maceta2,112.0,116.0,72.5,70.3,71.4,5965.5,1.1219,7.8,78.0,1,0,0,
2026-06-15,07:00:00,maceta1,118.0,116.0,69.5,70.5,70.0,6056.1,2.2261,9.2,69.0,1,0,0,
2026-06-15,07:00:00,maceta2,113.0,117.0,72.2,70.1,71.2,6355.6,2.2977,9.3,68.0,1,0,0,
2026-06-15,08:00:00,maceta1,118.0,116.0,69.2,70.3,69.8,6316.5,3.3947,7.9,72.7,1,0,0,
2026-06-15,08:00:00,maceta2,113.0,117.0,72.0,69.9,71.0,6447.8,3.4905,9.0,77.5,1,0,0,
2026-06-15,09:00:00,maceta1,119.0,117.0,69.0,70.1,69.6,5841.0,4.4753,12.5,69.8,1,0,0,
2026-06-15,09:00:00,maceta2,113.0,118.0,71.8,69.7,70.8,5808.1,4.565,12.0,75.9,1,0,0,
2026-06-15,10:00:00,maceta1,119.0,117.0,68.8,70.0,69.4,6289.4,5.6388,9.9,57.8,1,0,0,
2026-06-15,10:00:00,maceta2,114.0,118.0,71.7,69.5,70.6,5995.5,5.6742,12.5,58.3,1,0,0,
2026-06-15,11:00:00,maceta1,120.0,118.0,68.6,69.7,69.2,6033.9,6.7551,10.2,54.1,1,0,0,
2026-06-15,11:00:00,maceta2,114.0,118.0,71.5,69.3,70.4,6182.8,6.818,13.3,62.2,1,0,0,
2026-06-15,12:00:00,maceta1,120.0,118.0,68.4,69.6,69.0,5871.7,7.8414,17.1,58.8,1,0,0,
2026-06-15,12:00:00,maceta2,114.0,119.0,71.3,69.1,70.2,6249.9,7.9742,12.8,57.2,1,0,0,
2026-06-15,13:00:00,maceta1,120.0,118.0,68.2,69.3,68.8,6027.6,8.9565,13.8,60.4,1,0,0,
2026-06-15,13:00:00,maceta2,115.0,119.0,71.1,68.9,70.0,6242.9,9.1291,16.2,62.5,1,0,0,
2026-06-15,14:00:00,maceta1,121.0,119.0,68.0,69.1,68.6,6383.8,10.1375,13.2,47.7,1,0,0,
2026-06-15,14:00:00,maceta2,115.0,120.0,70.9,68.6,69.8,5919.8,10.2243,14.6,52.4,1,0,0,
2026-06-15,15:00:00,maceta1,121.0,119.0,67.9,68.9,68.4,6451.6,11.331,16.6,59.1,1,0,0,
2026-06-15,15:00:00,maceta2,116.0,120.0,70.7,68.5,69.6,6171.5,11.366,14.8,52.7,1,0,0,
2026-06-15,16:00:00,maceta1,121.0,119.0,67.7,68.7,68.2,6446.0,12.5235,15.2,51.3,1,0,0,
2026-06-15,16:00:00,maceta2,116.0,120.0,70.5,68.2,69.4,5945.4,12.4659,16.6,60.4,1,0,0,
2026-06-15,17:00:00,maceta1,122.0,120.0,67.5,68.5,68.0,6223.2,13.6748,15.7,49.9,1,0,0,
2026-06-15,17:00:00,maceta2,116.0,121.0,70.3,68.0,69.2,6082.7,13.5912,15.4,54.8,1,0,0,
2026-06-15,18:00:00,maceta1,122.0,120.0,67.3,68.3,67.8,25.2,13.6795,13.7,59.6,0,0,0,
2026-06-15,18:00:00,maceta2,117.0,121.0,70.1,67.9,69.0,28.2,13.5965,14.8,55.1,0,0,0,
2026-06-15,19:00:00,maceta1,122.0,121.0,67.1,68.1,67.6,24.2,13.684,13.0,63.9,0,0,0,
2026-06-15,19:00:00,maceta2,117.0,121.0,69.9,67.7,68.8,10.6,13.5984,13.9,57.2,0,0,0,
2026-06-15,20:00:00,maceta1,123.0,121.0,67.0,67.9,67.4,24.4,13.6885,11.3,69.5,0,0,0,
2026-06-15,20:00:00,maceta2,118.0,122.0,69.7,67.5,68.6,27.7,13.6036,11.7,61.8,0,0,0,
2026-06-15,21:00:00,maceta1,123.0,121.0,66.8,67.6,67.2,28.4,13.6937,9.2,68.4,0,0,0,
2026-06-15,21:00:00,maceta2,118.0,122.0,69.5,67.4,68.4,20.5,13.6073,10.6,68.7,0,0,0,
2026-06-15,22:00:00,maceta1,124.0,122.0,66.6,67.4,67.0,6.3,13.6949,8.2,64.5,0,0,0,
2026-06-15,22:00:00,maceta2,118.0,122.0,69.3,67.2,68.3,1.2,13.6076,7.7,57.3,0,0,0,
2026-06-15,23:00:00,maceta1,124.0,122.0,66.4,67.2,66.8,4.4,13.6957,8.6,71.8,0,0,0,
2026-06-15,23:00:00,maceta2,119.0,123.0,69.1,67.0,68.0,29.0,13.6129,8.5,70.4,0,0,0,
2026-06-16,00:00:00,maceta1,124.0,123.0,66.2,67.0,66.6,13.9,0.0026,8.3,74.9,0,0,0,
2026-06-16,00:00:00,maceta2,119.0,128.0,68.9,64.2,66.5,25.6,0.0047,6.5,70.9,0,0,0,Discrepancia alta entre sensores de humedad
2026-06-16,01:00:00,maceta1,125.0,123.0,66.0,66.8,66.4,14.0,0.0051,6.9,71.5,0,0,0,
2026-06-16,01:00:00,maceta2,120.0,123.0,68.7,66.6,67.6,19.8,0.0084,7.1,83.7,0,0,0,
2026-06-16,02:00:00,maceta1,125.0,123.0,65.7,66.6,66.2,0.7,0.0053,6.5,67.3,0,0,0,
2026-06-16,02:00:00,maceta2,120.0,124.0,68.5,66.4,67.4,7.5,0.0098,4.6,78.3,0,0,0,
2026-06-16,03:00:00,maceta1,125.0,124.0,65.6,66.4,66.0,13.1,0.0077,5.9,72.1,0,0,0,
2026-06-16,03:00:00,maceta2,120.0,124.0,68.3,66.2,67.2,18.9,0.0133,6.2,73.3,0,0,0,
2026-06-16,04:00:00,maceta1,126.0,124.0,65.4,66.2,65.8,5.1,0.0087,5.8,73.1,0,0,0,
2026-06-16,04:00:00,maceta2,121.0,125.0,68.1,66.0,67.1,22.9,0.0175,2.7,70.6,0,0,0,
2026-06-16,05:00:00,maceta1,126.0,125.0,65.2,66.0,65.6,10.9,0.0107,6.6,76.5,0,0,0,
2026-06-16,05:00:00,maceta2,121.0,125.0,67.9,65.8,66.9,24.5,0.0221,9.6,80.6,0,0,0,
2026-06-16,06:00:00,maceta1,127.0,125.0,65.0,65.8,65.4,6379.0,1.1908,6.6,74.4,1,0,0,
2026-06-16,06:00:00,maceta2,121.0,125.0,67.8,65.6,66.7,6383.0,1.2029,6.0,72.6,1,0,0,
2026-06-16,07:00:00,maceta1,127.0,125.0,64.8,65.6,65.2,6395.4,2.3739,8.7,65.1,1,0,0,
2026-06-16,07:00:00,maceta2,122.0,126.0,67.6,65.4,66.5,6362.4,2.38,8.6,72.6,1,0,0,
2026-06-16,08:00:00,maceta1,127.0,126.0,64.6,65.4,65.0,6141.7,3.5102,11.1,78.4,1,0,0,
2026-06-16,08:00:00,maceta2,122.0,126.0,67.4,65.2,66.3,6067.0,3.5024,7.5,65.7,1,0,0,
2026-06-16,09:00:00,maceta1,128.0,126.0,64.2,65.2,64.7,6382.0,4.6908,11.7,63.1,1,0,0,Discrepancia alta entre sensores de humedad
2026-06-16,09:00:00,maceta2,122.0,126.0,67.2,65.0,66.1,6143.1,4.6389,11.5,62.2,1,0,0,
2026-06-16,10:00:00,maceta1,128.0,126.0,64.2,65.0,64.6,5972.5,5.7957,11.7,60.0,1,0,0,Discrepancia alta entre sensores de humedad
2026-06-16,10:00:00,maceta2,123.0,127.0,67.0,64.8,65.9,6155.1,5.7776,12.4,48.7,1,0,0,
2026-06-16,11:00:00,maceta1,128.0,127.0,64.0,64.8,64.4,5899.3,6.8871,14.7,62.0,1,0,0,Discrepancia alta entre sensores de humedad
2026-06-16,11:00:00,maceta2,128.0,127.0,64.2,64.6,64.4,6284.1,6.9401,14.5,55.8,1,0,0,Discrepancia alta entre sensores de humedad
2026-06-16,12:00:00,maceta1,129.0,127.0,63.8,64.6,64.2,6035.1,8.0036,12.5,49.9,1,0,0,
2026-06-16,12:00:00,maceta2,123.0,128.0,66.7,64.4,65.5,5982.5,8.0469,15.4,61.7,1,0,0,Discrepancia alta entre sensores de humedad
2026-06-16,13:00:00,maceta1,129.0,128.0,63.5,64.4,64.0,6469.6,9.2005,14.9,50.9,1,0,0,Discrepancia alta entre sensores de humedad
2026-06-16,13:00:00,maceta2,124.0,128.0,66.4,64.2,65.3,6343.8,9.2205,15.1,54.6,1,0,0,Discrepancia alta entre sensores de humedad
2026-06-16,14:00:00,maceta1,130.0,128.0,63.3,64.2,63.8,6350.9,10.3754,15.6,62.7,1,0,0,Discrepancia alta entre sensores de humedad
2026-06-16,14:00:00,maceta2,124.0,128.0,66.2,64.0,65.1,6236.6,10.3743,15.2,48.3,1,0,0,Discrepancia alta entre sensores de humedad
2026-06-16,15:00:00,maceta1,130.0,128.0,63.1,64.0,63.6,6387.4,11.5571,17.4,47.3,1,0,0,Discrepancia alta entre sensores de humedad
2026-06-16,15:00:00,maceta2,125.0,129.0,66.0,63.9,64.9,6331.4,11.5456,15.5,56.3,1,0,0,
2026-06-16,16:00:00,maceta1,130.0,129.0,63.0,63.8,63.4,6219.1,12.7076,13.8,61.1,1,0,0,
2026-06-16,16:00:00,maceta2,125.0,129.0,65.8,63.6,64.7,6472.8,12.743,14.9,47.5,1,0,0,
2026-06-16,17:00:00,maceta1,131.0,129.0,62.8,63.6,63.2,5934.1,13.8054,15.2,58.4,1,0,0,
2026-06-16,17:00:00,maceta2,125.0,130.0,65.6,63.4,64.5,6460.4,13.9382,16.8,59.2,1,0,0,
