fecha,hora,maceta,humedad_raw_1,humedad_raw_2,humedad_pct_1,humedad_pct_2,humedad_pct_promedio,lux,dli_acumulado,temperatura_c,humedad_ambiente_pct,luz_encendida,ventilador_encendido,riego_pendiente,alertas
2026-07-12,00:24:29,maceta1,110.0,113.0,73.9,72.3,73.1,0.0,0.0,13.7,48.1,0,0,0,
2026-07-12,00:24:29,maceta2,107.0,109.0,75.0,74.5,74.7,0.0,0.0,11.4,60.5,0,0,0,
2026-07-12,01:24:35,maceta1,110.0,113.0,73.7,72.2,72.9,0.0,0.0,13.7,48.1,0,0,0,
2026-07-12,01:24:35,maceta2,108.0,109.0,74.8,74.2,74.5,0.0,0.0,11.3,60.7,0,0,0,
2026-07-12,02:24:40,maceta1,110.0,113.0,73.5,71.9,72.7,0.0,0.0,13.7,48.1,0,0,0,
2026-07-12,02:24:40,maceta2,108.0,110.0,74.6,73.9,74.3,0.0,0.0,11.1,60.7,0,0,0,
2026-07-12,03:24:46,maceta1,111.0,114.0,73.3,71.7,72.5,0.0,0.0,13.7,48.1,0,0,0,
2026-07-12,03:24:46,maceta2,109.0,110.0,74.4,73.7,74.1,0.0,0.0,11.1,60.7,0,0,0,
2026-07-12,04:24:51,maceta1,111.0,114.0,73.2,71.5,72.3,0.0,0.0,13.7,48.1,0,0,0,
2026-07-12,04:24:51,maceta2,109.0,110.0,74.3,73.6,74.0,0.0,0.0,11.0,60.9,0,0,0,
2026-07-12,05:24:57,maceta1,111.0,128.0,73.1,64.2,68.6,0.0,0.0,13.7,48.1,0,0,0,Discrepancia alta entre sensores de humedad
2026-07-12,05:24:57,maceta2,109.0,111.0,74.1,73.4,73.7,0.0,0.0,10.9,61.1,0,0,0,
2026-07-12,06:25:02,maceta1,111.0,115.0,72.9,71.2,72.0,0.0,0.0,13.7,48.1,0,0,0,
2026-07-12,06:25:02,maceta2,110.0,111.0,73.9,73.2,73.5,0.0,0.0,10.9,60.9,0,0,0,
2026-07-12,07:25:07,maceta1,112.0,115.0,72.8,70.9,71.9,0.0,0.0,13.7,48.1,0,0,0,
2026-07-12,07:25:07,maceta2,110.0,128.0,73.6,64.2,68.9,0.0,0.0,10.8,61.2,0,0,0,Discrepancia alta entre sensores de humedad
2026-07-12,08:25:13,maceta1,112.0,116.0,72.6,70.7,71.6,0.0,0.0,13.7,48.1,0,0,0,
2026-07-12,08:25:13,maceta2,111.0,111.0,73.4,72.9,73.2,0.0,0.0,10.7,61.3,0,0,0,
2026-07-12,09:25:18,maceta1,113.0,116.0,72.3,70.5,71.4,2.1,0.0001,13.7,48.1,0,0,0,
2026-07-12,09:25:18,maceta2,111.0,112.0,73.2,72.7,72.9,1.7,0.0001,10.6,61.2,0,0,0,
2026-07-12,10:25:24,maceta1,113.0,117.0,72.1,70.3,71.2,10.4,0.0006,13.7,48.1,0,0,0,
2026-07-12,10:25:24,maceta2,112.0,112.0,72.9,72.6,72.7,6.7,0.0004,10.6,61.3,0,0,0,
2026-07-12,11:25:29,maceta1,113.0,117.0,72.0,70.0,71.0,27.5,0.0023,13.7,48.1,0,0,0,
2026-07-12,11:25:29,maceta2,112.0,112.0,72.7,72.4,72.6,17.9,0.0015,10.6,61.4,0,0,0,
2026-07-12,12:25:35,maceta1,113.0,118.0,71.9,69.7,70.8,77.1,0.0076,13.7,48.1,0,0,0,
2026-07-12,12:25:35,maceta2,112.0,113.0,72.6,72.3,72.4,50.8,0.005,10.7,62.0,0,0,0,
2026-07-12,13:25:40,maceta1,114.0,118.0,71.8,69.4,70.6,57.9,0.012,13.7,48.1,0,0,0,
2026-07-12,13:25:40,maceta2,113.0,113.0,72.3,72.1,72.2,38.3,0.0079,10.9,67.0,0,0,0,
2026-07-12,14:25:46,maceta1,114.0,119.0,71.6,69.1,70.3,53.3,0.015,13.7,48.1,0,0,0,
2026-07-12,14:25:46,maceta2,113.0,113.0,72.2,71.9,72.0,35.0,0.0099,11.0,67.4,0,0,0,
2026-07-12,15:25:51,maceta1,114.0,119.0,71.4,68.9,70.2,127.1,1.0591,13.7,48.1,1,0,0,
2026-07-12,15:25:51,maceta2,113.0,114.0,72.0,71.6,71.8,14.2,0.0108,11.1,67.4,1,0,0,
2026-07-12,16:25:57,maceta1,115.0,120.0,71.1,68.7,69.9,127.5,3.1462,13.7,48.1,1,0,0,
2026-07-12,16:25:57,maceta2,113.0,114.0,71.9,71.4,71.6,1555.0,2.1941,13.7,57.9,1,0,0,
2026-07-12,17:26:02,maceta1,115.0,120.0,70.9,68.4,69.7,119.6,5.2331,13.7,48.1,1,0,0,
2026-07-12,17:26:02,maceta2,114.0,115.0,71.8,71.3,71.5,1603.3,4.3797,14.3,59.1,1,0,0,
2026-07-12,18:26:07,maceta1,116.0,120.0,70.7,68.2,69.5,113.3,7.3196,13.7,48.1,1,0,0,
2026-07-12,18:26:07,maceta2,114.0,115.0,71.5,71.2,71.3,1553.3,6.5619,14.4,56.8,1,0,0,
2026-07-12,19:26:13,maceta1,116.0,121.0,70.5,67.9,69.2,111.7,9.4059,13.7,48.1,1,0,0,
2026-07-12,19:26:13,maceta2,115.0,115.0,71.3,71.0,71.1,1.7,7.6533,14.1,55.9,1,0,0,
2026-07-12,20:26:18,maceta1,116.0,121.0,70.4,67.8,69.1,115.8,11.4924,13.7,48.1,1,0,0,
2026-07-12,20:26:18,maceta2,115.0,116.0,71.1,70.7,70.9,1610.0,9.8387,13.9,56.7,1,0,0,
2026-07-12,21:26:24,maceta1,117.0,122.0,70.1,67.5,68.8,111.2,13.5785,13.7,48.1,1,0,0,
2026-07-12,21:26:24,maceta2,115.0,116.0,71.0,70.5,70.7,1612.1,12.0229,13.9,56.0,1,0,0,
2026-07-12,22:26:29,maceta1,117.0,122.0,69.9,67.3,68.6,111.7,15.6647,13.7,48.1,0,0,0,
2026-07-12,22:26:29,maceta2,116.0,117.0,70.7,70.3,70.5,1566.2,14.2073,13.8,56.0,0,0,0,
2026-07-12,23:26:35,maceta1,117.0,122.0,69.8,67.1,68.5,0.0,15.6647,13.7,48.1,0,0,0,
2026-07-12,23:26:35,maceta2,116.0,117.0,70.4,70.1,70.3,0.0,14.2073,11.9,59.8,0,0,0,
2026-07-13,00:26:40,maceta1,118.0,123.0,69.6,67.0,68.3,0.0,0.0,13.7,48.1,0,0,0,
2026-07-13,00:26:40,maceta2,117.0,117.0,70.2,70.0,70.1,0.0,0.0,11.4,61.0,0,0,0,
2026-07-13,01:26:46,maceta1,118.0,123.0,69.4,66.9,68.1,0.0,0.0,13.7,48.1,0,0,0,
2026-07-13,01:26:46,maceta2,117.0,118.0,70.0,69.7,69.8,0.0,0.0,11.2,60.9,0,0,0,
2026-07-13,02:26:51,maceta1,119.0,124.0,69.1,66.6,67.8,0.0,0.0,13.7,48.1,0,0,0,
2026-07-13,02:26:51,maceta2,117.0,118.0,69.8,69.5,69.6,0.0,0.0,11.1,61.2,0,0,0,
2026-07-13,03:26:56,maceta1,119.0,124.0,68.8,66.3,67.6,0.0,0.0,13.7,48.1,0,0,0,
2026-07-13,03:26:56,maceta2,118.0,118.0,69.7,69.2,69.5,0.0,0.0,11.0,61.5,0,0,0,
2026-07-13,04:27:02,maceta1,120.0,124.0,68.7,66.1,67.4,0.0,0.0,13.7,48.1,0,0,0,
2026-07-13,04:27:02,maceta2,118.0,119.0,69.5,69.0,69.2,0.0,0.0,10.8,61.1,0,0,0,
2026-07-13,05:27:07,maceta1,120.0,125.0,68.4,66.0,67.2,0.0,0.0,13.7,48.1,0,0,0,
2026-07-13,05:27:07,maceta2,118.0,119.0,69.3,68.8,69.0,0.0,0.0,10.7,61.4,0,0,0,
2026-07-13,06:27:13,maceta1,121.0,125.0,68.1,65.7,66.9,0.0,0.0,13.7,48.1,0,0,0,
2026-07-13,06:27:13,maceta2,119.0,120.0,69.2,68.7,68.9,0.0,0.0,10.6,61.4,0,0,0,
2026-07-13,07:27:19,maceta1,121.0,126.0,67.9,65.4,66.6,0.0,0.0,13.7,48.1,0,0,0,
2026-07-13,07:27:19,maceta2,119.0,120.0,69.0,68.5,68.8,0.0,0.0,10.5,61.6,0,0,0,
2026-07-13,08:27:24,maceta1,122.0,126.0,67.6,65.3,66.4,0.4,0.0,13.7,48.1,0,0,0,
2026-07-13,08:27:24,maceta2,119.0,120.0,68.7,68.3,68.5,0.4,0.0,10.3,61.7,0,0,0,
2026-07-13,09:27:30,maceta1,122.0,127.0,67.3,65.0,66.2,17.9,0.0008,13.7,48.1,0,0,0,
2026-07-13,09:27:30,maceta2,120.0,120.0,68.5,68.2,68.3,12.5,0.0006,10.3,62.0,0,0,0,
2026-07-13,10:27:35,maceta1,122.0,127.0,67.2,64.9,66.1,36.2,0.0029,13.7,48.1,0,0,0,
2026-07-13,10:27:35,maceta2,120.0,121.0,68.3,67.9,68.1,24.2,0.002,10.4,62.8,0,0,0,
2026-07-13,11:27:41,maceta1,123.0,127.0,67.1,64.6,65.8,53.3,0.0058,13.7,48.1,0,0,0,
2026-07-13,11:27:41,maceta2,121.0,121.0,68.1,67.7,67.9,34.6,0.0039,10.6,70.0,0,0,0,
2026-07-13,12:27:46,maceta1,123.0,127.0,66.8,64.5,65.6,62.1,0.0097,13.7,48.1,0,0,0,
2026-07-13,12:27:46,maceta2,121.0,122.0,67.9,67.6,67.8,41.2,0.0064,10.8,69.8,0,0,0,
2026-07-13,13:27:51,maceta1,124.0,128.0,66.5,64.3,65.4,53.8,0.0138,13.7,48.1,0,0,0,Discrepancia alta entre sensores de humedad
2026-07-13,13:27:51,maceta2,121.0,122.0,67.7,67.4,67.6,35.8,0.0091,11.1,71.4,0,0,0,
2026-07-13,14:27:57,maceta1,124.0,128.0,66.2,64.0,65.1,44.6,0.0176,13.7,48.1,0,0,0,Discrepancia alta entre sensores de humedad
2026-07-13,14:27:57,maceta2,122.0,123.0,67.6,67.1,67.3,30.0,0.0117,11.5,72.1,0,0,0,
2026-07-13,15:28:02,maceta1,125.0,129.0,66.0,63.8,64.9,134.2,1.0624,13.7,48.1,1,0,0,
2026-07-13,15:28:02,maceta2,122.0,123.0,67.3,66.8,67.1,17.9,0.013,11.7,71.9,1,0,0,
2026-07-13,16:28:08,maceta1,125.0,129.0,65.8,63.7,64.7,134.6,3.1502,13.7,48.1,1,0,0,
2026-07-13,16:28:08,maceta2,122.0,123.0,67.1,66.7,66.9,1603.3,2.1994,14.5,66.3,1,0,0,
2026-07-13,17:28:13,maceta1,125.0,129.0,65.7,63.4,64.6,116.7,5.2368,13.7,48.1,1,0,0,
2026-07-13,17:28:13,maceta2,123.0,124.0,66.9,66.5,66.7,1508.8,4.3817,15.0,64.6,1,0,0,
2026-07-13,18:28:19,maceta1,126.0,130.0,65.4,63.1,64.3,114.2,7.3231,13.7,48.1,1,0,0,
2026-07-13,18:28:19,maceta2,123.0,124.0,66.8,66.3,66.5,1597.1,6.5655,15.2,63.4,1,0,0,
2026-07-13,19:28:24,maceta1,126.0,130.0,65.1,62.9,64.0,114.2,9.4093,13.7,48.1,1,0,0,
2026-07-13,19:28:24,maceta2,124.0,124.0,66.5,66.1,66.3,1553.3,8.7491,15.3,63.1,0,0,0,
2026-07-13,20:28:30,maceta1,127.0,131.0,64.9,62.6,63.7,112.1,11.4955,13.7,48.1,1,0,0,
2026-07-13,20:28:30,maceta2,124.0,125.0,66.4,65.8,66.1,1563.3,9.8407,13.0,67.5,1,0,0,
2026-07-13,21:28:35,maceta1,127.0,131.0,64.6,62.5,63.5,109.6,13.5815,13.7,48.1,1,0,0,
2026-07-13,21:28:35,maceta2,124.0,125.0,66.3,65.7,66.0,1472.1,12.0196,15.1,57.8,1,0,0,
2026-07-13,22:28:41,maceta1,128.0,132.0,64.4,62.3,63.4,112.9,15.6678,13.7,48.1,0,0,0,Discrepancia alta entre sensores de humedad
2026-07-13,22:28:41,maceta2,124.0,126.0,66.2,65.5,65.8,1398.3,14.1922,15.0,56.4,0,0,0,
2026-07-13,23:28:46,maceta1,128.0,132.0,64.1,62.1,63.1,0.0,15.6678,13.7,48.1,0,0,0,Discrepancia alta entre sensores de humedad
2026-07-13,23:28:46,maceta2,125.0,126.0,65.9,65.3,65.6,0.0,14.1922,12.9,63.9,0,0,0,
2026-07-14,00:28:52,maceta1,128.0,132.0,64.0,61.9,62.9,0.0,0.0,13.7,48.1,0,0,0,Discrepancia alta entre sensores de humedad
2026-07-14,00:28:52,maceta2,125.0,126.0,65.8,65.0,65.4,0.0,0.0,12.3,67.7,0,0,0,
2026-07-14,01:28:57,maceta1,129.0,133.0,63.8,61.7,62.7,0.0,0.0,13.7,48.1,0,0,0,
2026-07-14,01:28:57,maceta2,126.0,127.0,65.5,64.7,65.1,0.0,0.0,12.2,68.1,0,0,0,
2026-07-14,02:29:03,maceta1,128.0,133.0,64.2,61.5,62.8,0.0,0.0,13.7,48.1,0,0,0,Discrepancia alta entre sensores de humedad
2026-07-14,02:29:03,maceta2,126.0,127.0,65.3,64.5,64.9,0.0,0.0,12.2,67.7,0,0,0,
2026-07-14,03:29:08,maceta1,129.0,134.0,63.4,61.2,62.3,0.0,0.0,13.7,48.1,0,0,0,
2026-07-14,03:29:08,maceta2,126.0,128.0,65.0,64.3,64.7,0.0,0.0,12.1,64.4,0,0,0,Discrepancia alta entre sensores de humedad
2026-07-14,04:29:14,maceta1,130.0,134.0,63.2,61.0,62.1,0.0,0.0,13.7,48.1,0,0,0,
2026-07-14,04:29:14,maceta2,127.0,128.0,64.9,64.2,64.6,0.0,0.0,12.0,61.8,0,0,0,Discrepancia alta entre sensores de humedad
2026-07-14,05:29:19,maceta1,130.0,135.0,63.0,60.7,61.9,0.0,0.0,13.7,48.1,0,0,0,
2026-07-14,05:29:19,maceta2,127.0,129.0,64.8,63.9,64.3,0.0,0.0,11.9,61.3,0,0,0,
2026-07-14,06:29:25,maceta1,131.0,135.0,62.7,60.6,61.7,0.0,0.0,13.7,48.1,0,0,0,
2026-07-14,06:29:25,maceta2,127.0,129.0,64.5,63.7,64.1,0.0,0.0,11.7,61.2,0,0,0,
2026-07-14,07:29:30,maceta1,131.0,135.0,62.6,60.5,61.5,0.0,0.0,13.7,48.1,0,0,0,
2026-07-14,07:29:30,maceta2,128.0,129.0,64.4,63.5,63.9,0.0,0.0,11.5,61.5,0,0,0,Discrepancia alta entre sensores de humedad
2026-07-14,08:29:36,maceta1,132.0,136.0,62.4,60.2,61.3,0.4,0.0,13.7,48.1,0,0,0,
2026-07-14,08:29:36,maceta2,128.0,130.0,64.2,63.3,63.7,0.4,0.0,11.4,61.4,0,0,0,Discrepancia alta entre sensores de humedad
2026-07-14,09:29:41,maceta1,132.0,136.0,62.1,60.1,61.1,18.8,0.0009,13.7,48.1,0,0,0,
2026-07-14,09:29:41,maceta2,129.0,130.0,63.9,63.0,63.4,12.5,0.0006,11.3,62.2,0,0,0,
2026-07-14,10:29:47,maceta1,132.0,136.0,62.0,60.0,61.0,35.0,0.003,13.7,48.1,0,0,0,
2026-07-14,10:29:47,maceta2,129.0,131.0,63.8,62.8,63.3,23.3,0.002,11.4,63.1,0,0,0,
2026-07-14,11:29:52,maceta1,133.0,136.0,61.8,59.8,60.8,50.4,0.0061,13.7,48.1,0,0,0,
2026-07-14,11:29:52,maceta2,129.0,131.0,63.6,62.5,63.1,33.3,0.0041,11.5,69.5,0,0,0,
2026-07-14,12:29:58,maceta1,133.0,137.0,61.6,59.6,60.6,60.8,0.0101,13.7,48.1,0,0,0,
2026-07-14,12:29:58,maceta2,130.0,132.0,63.4,62.3,62.8,40.0,0.0067,11.7,68.0,0,0,0,
2026-07-14,13:00:03,maceta1,133.0,137.0,61.4,59.4,60.4,65.4,0.0122,13.7,48.1,0,0,0,
2026-07-14,13:00:03,maceta2,128.0,132.0,64.2,62.1,63.2,42.9,0.0081,11.9,68.6,0,0,0,Discrepancia alta entre sensores de humedad
2026-07-14,14:00:09,maceta1,134.0,138.0,61.2,59.2,60.2,64.6,0.0165,13.7,48.1,0,0,0,
2026-07-14,14:00:09,maceta2,131.0,132.0,62.8,61.9,62.4,42.9,0.011,12.1,71.1,0,0,0,
2026-07-14,15:00:14,maceta1,134.0,138.0,61.0,58.9,60.0,24.2,0.0191,13.7,48.1,1,0,0,
2026-07-14,15:00:14,maceta2,131.0,128.0,62.7,64.2,63.5,18.8,0.0129,12.3,70.1,0,0,0,Discrepancia alta entre sensores de humedad
2026-07-14,16:00:20,maceta1,135.0,139.0,60.7,58.6,59.7,125.8,2.1063,13.7,48.1,1,0,0,
2026-07-14,16:00:20,maceta2,131.0,133.0,62.5,61.5,62.0,1559.2,1.1048,12.6,71.5,1,0,0,
2026-07-14,17:00:25,maceta1,135.0,139.0,60.6,58.4,59.5,122.9,4.1936,13.7,48.1,1,0,0,
2026-07-14,17:00:25,maceta2,132.0,134.0,62.2,61.2,61.7,1538.8,3.2881,15.8,65.4,1,0,0,
2026-07-14,18:00:31,maceta1,135.0,139.0,60.4,58.2,59.3,110.0,6.2796,13.7,48.1,1,0,0,
2026-07-14,18:00:31,maceta2,132.0,134.0,62.0,60.9,61.5,1552.9,5.4715,16.1,66.8,1,0,0,
2026-07-14,19:00:36,maceta1,136.0,140.0,60.2,57.9,59.0,108.8,8.3657,13.7,48.1,1,0,0,
2026-07-14,19:00:36,maceta2,132.0,134.0,61.9,60.8,61.3,1223.3,7.6376,16.2,67.1,1,0,0,
2026-07-14,20:00:42,maceta1,136.0,140.0,60.0,57.7,58.9,108.8,10.4517,13.7,48.1,1,0,0,
2026-07-14,20:00:42,maceta2,133.0,135.0,61.8,60.5,61.1,1064.6,9.7862,16.3,67.8,1,0,0,
2026-07-14,21:00:47,maceta1,136.0,141.0,59.8,57.6,58.7,106.7,12.5377,13.7,48.1,1,0,0,
2026-07-14,21:00:47,maceta2,133.0,135.0,61.5,60.4,61.0,1414.6,11.9541,16.4,67.6,0,0,0,
2026-07-14,22:00:53,maceta1,137.0,141.0,59.6,57.5,58.6,106.7,14.6235,13.7,48.1,0,0,0,
2026-07-14,22:00:53,maceta2,133.0,136.0,61.3,60.2,60.8,1544.2,13.045,14.2,69.2,0,0,0,
2026-07-14,23:00:58,maceta1,137.0,141.0,59.5,57.3,58.4,0.0,14.6235,13.7,48.1,0,0,0,
2026-07-14,23:00:58,maceta2,134.0,136.0,61.2,59.9,60.6,0.0,13.045,14.2,70.1,0,0,0,
2026-07-15,00:01:03,maceta1,137.0,141.0,59.4,57.1,58.3,0.0,0.0,13.7,48.1,0,0,0,
2026-07-15,00:01:03,maceta2,134.0,137.0,61.0,59.7,60.3,0.0,0.0,13.6,72.5,0,0,0,
2026-07-15,01:01:09,maceta1,137.0,142.0,59.3,56.9,58.1,0.0,0.0,13.7,48.1,0,0,0,
2026-07-15,01:01:09,maceta2,135.0,137.0,60.7,59.5,60.1,0.0,0.0,13.5,71.3,0,0,0,
2026-07-15,02:01:14,maceta1,138.0,142.0,59.0,56.8,57.9,0.0,0.0,13.7,48.1,0,0,0,
2026-07-15,02:01:14,maceta2,135.0,137.0,60.4,59.3,59.8,0.0,0.0,13.5,70.4,0,0,0,
2026-07-15,03:01:20,maceta1,138.0,142.0,58.7,56.6,57.7,0.0,0.0,13.7,48.1,0,0,0,
2026-07-15,03:01:20,maceta2,136.0,138.0,60.2,59.1,59.6,0.0,0.0,13.5,69.8,0,0,0,
2026-07-15,04:01:25,maceta1,139.0,143.0,58.6,56.5,57.6,0.0,0.0,13.7,48.1,0,0,0,
2026-07-15,04:01:25,maceta2,136.0,138.0,59.9,59.0,59.4,0.0,0.0,13.5,69.3,0,0,0,
2026-07-15,05:01:32,maceta1,139.0,143.0,58.5,56.4,57.4,0.0,0.0,13.7,48.1,0,0,0,
2026-07-15,05:01:32,maceta2,136.0,138.0,59.7,58.8,59.3,0.0,0.0,13.5,70.1,0,0,0,
2026-07-15,06:01:37,maceta1,139.0,143.0,58.3,56.2,57.3,0.0,0.0,13.7,48.1,0,0,0,
2026-07-15,06:01:37,maceta2,137.0,139.0,59.5,58.6,59.1,0.0,0.0,13.5,70.3,0,0,0,
2026-07-15,07:01:43,maceta1,139.0,144.0,58.2,56.0,57.1,0.0,0.0,13.7,48.1,0,0,0,
2026-07-15,07:01:43,maceta2,137.0,139.0,59.3,58.4,58.8,0.0,0.0,13.4,70.8,0,0,0,
2026-07-15,08:01:48,maceta1,140.0,144.0,58.1,55.9,57.0,0.0,0.0,13.7,48.1,0,0,0,
2026-07-15,08:01:48,maceta2,138.0,140.0,59.2,58.1,58.6,0.0,0.0,13.3,70.1,0,0,0,
2026-07-15,09:01:54,maceta1,140.0,144.0,57.9,55.6,56.8,5.4,0.0002,13.7,48.1,0,0,0,
2026-07-15,09:01:54,maceta2,138.0,140.0,59.0,57.8,58.4,3.8,0.0001,13.3,69.4,0,0,0,
2026-07-15,10:01:59,maceta1,140.0,145.0,57.8,55.4,56.6,28.8,0.0016,13.7,48.1,0,0,0,
2026-07-15,10:01:59,maceta2,138.0,140.0,58.8,57.6,58.2,19.2,0.0011,13.3,66.7,0,0,0,
2026-07-15,11:02:05,maceta1,141.0,145.0,57.5,55.3,56.4,37.5,0.004,13.7,48.1,0,0,0,
2026-07-15,11:02:05,maceta2,139.0,141.0,58.5,57.5,58.0,24.6,0.0026,13.3,72.1,0,0,0,
2026-07-15,12:02:10,maceta1,141.0,146.0,57.3,55.0,56.1,41.7,0.0066,13.7,48.1,0,0,0,
2026-07-15,12:02:10,maceta2,139.0,141.0,58.3,57.2,57.8,27.1,0.0043,13.4,68.3,0,0,0,
2026-07-15,13:02:16,maceta1,141.0,146.0,57.1,54.8,56.0,40.0,0.0091,13.7,48.1,0,0,0,
2026-07-15,13:02:16,maceta2,140.0,142.0,58.1,57.0,57.6,26.2,0.006,13.5,70.2,0,0,0,
2026-07-15,14:02:21,maceta1,142.0,146.0,56.9,54.6,55.7,48.8,0.013,13.7,48.1,0,0,0,
2026-07-15,14:02:21,maceta2,140.0,142.0,57.9,56.8,57.4,32.5,0.0086,13.7,72.7,0,0,0,
2026-07-15,15:02:27,maceta1,142.0,147.0,56.8,54.4,55.6,20.4,0.0154,13.7,48.1,1,0,0,
2026-07-15,15:02:27,maceta2,140.0,142.0,57.8,56.6,57.2,15.4,0.0104,13.9,73.2,0,0,0,
2026-07-15,16:02:32,maceta1,143.0,147.0,56.6,54.2,55.4,122.5,2.1024,13.7,48.1,1,0,0,
2026-07-15,16:02:32,maceta2,141.0,143.0,57.5,56.4,57.0,537.1,1.0683,14.0,73.9,1,0,0,
2026-07-15,17:02:39,maceta1,143.0,147.0,56.4,54.1,55.2,127.1,4.1901,13.7,48.1,1,0,0,
2026-07-15,17:02:39,maceta2,141.0,143.0,57.4,56.2,56.8,1346.2,3.22,16.9,70.6,1,0,0,
2026-07-15,18:02:45,maceta1,143.0,148.0,56.2,53.8,55.0,106.7,6.2764,13.7,48.1,1,0,0,
2026-07-15,18:02:45,maceta2,141.0,143.0,57.3,56.1,56.7,1544.6,5.4022,17.4,69.9,1,0,0,
2026-07-15,19:02:51,maceta1,144.0,148.0,56.1,53.7,54.9,106.7,8.3626,13.7,48.1,1,0,0,
2026-07-15,19:02:51,maceta2,142.0,144.0,57.1,55.8,56.4,1551.2,7.5859,17.6,69.9,1,0,0,
2026-07-15,20:02:56,maceta1,144.0,149.0,55.8,53.4,54.6,107.5,10.4485,13.7,48.1,1,0,0,
2026-07-15,20:02:56,maceta2,142.0,144.0,56.9,55.6,56.2,1457.9,9.7642,17.7,69.6,1,0,0,
2026-07-15,21:03:02,maceta1,144.0,149.0,55.6,53.2,54.4,103.3,12.5342,13.7,48.1,1,0,0,
2026-07-15,21:03:02,maceta2,142.0,145.0,56.7,55.3,56.0,1380.0,11.936,17.8,69.7,1,0,0,
2026-07-15,22:03:07,maceta1,145.0,149.0,55.5,53.0,54.2,102.5,14.6198,13.7,48.1,0,0,0,
2026-07-15,22:03:07,maceta2,143.0,145.0,56.5,55.0,55.8,1366.7,14.1062,17.8,69.9,0,0,0,
2026-07-15,23:03:13,maceta1,145.0,150.0,55.3,52.8,54.1,0.0,14.6198,13.7,48.1,0,0,0,
2026-07-15,23:03:13,maceta2,143.0,146.0,56.3,54.9,55.6,0.0,14.1062,15.7,72.7,0,0,0,
2026-07-16,00:03:18,maceta1,145.0,150.0,55.1,52.7,53.9,0.0,0.0,13.7,48.1,0,0,0,
2026-07-16,00:03:18,maceta2,144.0,146.0,56.0,54.7,55.4,0.0,0.0,15.0,74.3,0,0,0,
2026-07-16,01:03:24,maceta1,145.0,150.0,55.0,52.5,53.8,0.0,0.0,13.7,48.1,0,0,0,
2026-07-16,01:03:24,maceta2,144.0,146.0,55.8,54.6,55.2,0.0,0.0,14.9,73.8,0,0,0,
2026-07-16,02:03:29,maceta1,146.0,151.0,54.9,52.3,53.6,0.0,0.0,13.7,48.1,0,0,0,
2026-07-16,02:03:29,maceta2,144.0,147.0,55.7,54.3,55.0,0.0,0.0,15.0,74.2,0,0,0,
2026-07-16,03:03:35,maceta1,146.0,151.0,54.8,52.0,53.4,0.0,0.0,13.7,48.1,0,0,0,
2026-07-16,03:03:35,maceta2,145.0,147.0,55.5,54.1,54.8,0.0,0.0,15.0,74.2,0,0,0,
2026-07-16,04:03:40,maceta1,146.0,152.0,54.5,51.8,53.2,0.0,0.0,13.7,48.1,0,0,0,
2026-07-16,04:03:40,maceta2,145.0,148.0,55.4,53.8,54.6,0.0,0.0,15.0,75.7,0,0,0,
2026-07-16,05:03:46,maceta1,147.0,152.0,54.3,51.6,52.9,0.0,0.0,13.7,48.1,0,0,0,
2026-07-16,05:03:46,maceta2,145.0,148.0,55.1,53.6,54.4,0.0,0.0,14.9,74.4,0,0,0,
2026-07-16,06:03:51,maceta1,147.0,152.0,54.2,51.4,52.8,0.0,0.0,13.7,48.1,0,0,0,
2026-07-16,06:03:51,maceta2,146.0,148.0,55.0,53.5,54.2,0.0,0.0,14.8,73.0,0,0,0,
2026-07-16,07:03:57,maceta1,148.0,153.0,53.9,51.2,52.5,0.0,0.0,13.7,48.1,0,0,0,
2026-07-16,07:03:57,maceta2,146.0,149.0,54.9,53.3,54.1,0.0,0.0,14.7,70.2,0,0,0,
2026-07-16,08:04:02,maceta1,148.0,153.0,53.8,51.0,52.4,0.0,0.0,13.7,48.1,0,0,0,
2026-07-16,08:04:02,maceta2,146.0,149.0,54.6,53.1,53.8,0.0,0.0,14.6,73.2,0,0,0,
2026-07-16,09:04:08,maceta1,148.0,153.0,53.6,50.9,52.2,14.6,0.0005,13.7,48.1,0,0,0,
2026-07-16,09:04:08,maceta2,147.0,150.0,54.4,52.8,53.6,10.0,0.0004,14.7,75.6,0,0,0,
2026-07-16,10:04:13,maceta1,149.0,128.0,53.4,64.2,58.8,30.8,0.0018,13.7,48.1,0,0,0,Discrepancia alta entre sensores de humedad
2026-07-16,10:04:13,maceta2,147.0,150.0,54.1,52.6,53.3,20.8,0.0013,14.7,75.4,0,0,0,
2026-07-16,11:04:19,maceta1,149.0,154.0,53.2,50.3,51.8,31.2,0.0039,13.7,48.1,0,0,0,
2026-07-16,11:04:19,maceta2,148.0,151.0,53.9,52.3,53.1,20.4,0.0026,14.8,74.5,0,0,0,
2026-07-16,12:04:24,maceta1,149.0,155.0,53.0,50.2,51.6,53.3,0.0071,13.7,48.1,0,0,0,
2026-07-16,12:04:24,maceta2,148.0,151.0,53.7,52.1,52.9,35.4,0.0047,15.0,76.2,0,0,0,
2026-07-16,13:04:29,maceta1,150.0,155.0,52.9,50.1,51.5,66.7,0.0115,13.7,48.1,0,0,0,
2026-07-16,13:04:29,maceta2,148.0,151.0,53.6,51.9,52.7,44.2,0.0076,15.4,78.6,0,0,0,
2026-07-16,14:04:35,maceta1,150.0,155.0,52.7,49.9,51.3,60.8,0.0159,13.7,48.1,0,0,1,
